department,catalogNumber,description,catoid,groupEntoid,groupNavoid,groupShortTitle,groupLongTitle
BIOL,3359,Environmental Biology of Texas,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,3365,Sex and Gender in Biology and Society,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,3368,Ecology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,3396,Senior Research Project,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,3397,Selected Topics in Biology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,3399,Senior Honors Thesis,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4103,Integration of Biological Knowledge,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4151,Biology Internship,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4197,Selected Topics in Biology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4198,Independent Study,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4206,Ecology and Evolution Laboratory,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4272,Cellular and Developmental Biology Laboratory,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4298,Independent Study,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4301,Conservation Biology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4302,Galapago! Research-based Learning Abroad,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4309,Mathematical Biology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4310,Biostatistics,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4311,Genomic Data Analysis,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4312,Interpreting Experimental Biology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4315,Neuroscience,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4320,Molecular Biology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4323,Immunology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4324,Bioinformatics,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4326,Comparative Anatomy,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4330,Molecular Basis of Infectious Disease,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4340,Research Methods,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4342,Introduction to Marine Biology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4347,Animal Behavior,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4350,The Biology of Animal Signaling,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4351,Current Topics in Reproductive Biology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4354,Endocrinology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4355,Human Virology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4356,Genomics,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4360,Evolutionary Basis of Health and Disease,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4365,Applied Evolution,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4366,Molecular and Genome Evolution,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4367,Evolutionary Ecology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4370,Ecology and Development,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4373,Microbial Physiology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4374,Cell Biology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4384,Developmental Biology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4396,Senior Research Project,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4397,Selected Topics in Biology,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4398,Independent Study,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4399,Senior Honors Thesis,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
BIOL,4498,Independent Study,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,1105,Foundations of Chemistry Laboratory,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,1111,Fundamentals of Chm Lab,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,1112,Fundamentals of Chm Lab,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,1305,Foundations of Chemistry,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,1311,Fundamentals of Chemistry,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,1312,Fundamentals of Chemistry 2,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,1321,Honors Fundamentals of Chemistry 1,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,1322,Honors Fundamentals of Chemistry 2,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,2123,Organic Chemistry Lab I,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,2125,Organic Chemistry Lab II,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,2131,Problem Solving in Organic Chemistry I,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,2132,Problem Solving in Organic Chemistry II,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,2323,Organic Chemistry I,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,2325,Organic Chemistry II,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,3119,Anlytical Chemistry Lab,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,3133,Inorganic Chemistry Laboratory I,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,3333,Inorganic Chemistry I,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,3336,Org Chem Biol Molecules,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,3369,Analytical Chemistry 1,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,3396,Senior Research Project,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,3399,Senior Honors Thesis,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4115,Inorganic Chem Laboratory II,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4151,Chemistry Internship,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4229,Instrmntl Mthd-Anly Lab,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4270,Physical Chemistry Lab I,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4272,Physical Chemistry Laboratory II,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4330,Polymer Chemistry,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4336,Fundamentl Biochemistry,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4340,Research Methods,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4364,Advanced Organic Chem,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4365,Inorganic Chemistry II,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4369,Analytical Chemistry 2,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4370,Physical Chemistry I,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4372,Physical Chemistry II,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4373,Survey of Physical Chemistry,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4396,Research Project,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4397,Selected Topics in Chemistry,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4398,Independent Study,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
CHEM,4399,Senior Honors Thesis,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,1300,Introduction to Computing,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,1304,C Programming,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,1305,C++ Programming,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,1320,Object Oriented Programming,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,1336,Computer Science and Programming,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,1410,Introductn Computer Science I,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,1437,Introduction to Programming,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,2305,Computing Structures,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,2306,Data Programming,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,2320,Data Structures,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,2410,Computer Organization and Programming,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,2425,Computer Organization and Architecture,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,2436,Programming and Data Structures,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,3320,Algorithms and Data Structures,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,3330,Computer Architecture,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,3337,Data Science I,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,3340,Introduction to Automata and Computability,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,3360,Fundamentals of Operating Systems,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,3371,Cybersecurity,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,3380,Database Systems,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,3396,Senior Research Project,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,3399,Senior Honors Thesis,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,4151,Computer Science Internship,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,4198,Independent Study,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,4298,Independent Study,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,4311,Computer Scientists and Society,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,4315,Programming Languages and Paradigms,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,4321,Immersive Technology and Spatial Computing,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,4324,Entrepreneurship for Computer Science,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,4331,Real-Time Systems and Embedded Programming,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
COSC,4332,Medical Robotics & Image Guided Interventions,52,3855,19557,Natural Sciences and Mathematics,College of Natural Sciences and Mathematics
